"TCGA.DX.A1KY"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7ER"	"TCGA.DX.A8BU"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB30"	"TCGA.DX.AB36"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A2QS"	"TCGA.FX.A8OO"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.SG.A6Z7"	"TCGA.SI.A71O"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.AAPF"	"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L0"	"TCGA.DX.A1L1"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LS"	"TCGA.DX.A3LW"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7ES"	"TCGA.DX.A7EU"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2L"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB3A"	"TCGA.FX.A3NK"	"TCGA.FX.A3TO"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A9QH"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.SG.A6Z4"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C6"	"TCGA.Z4.A9VC"
"RASGRP3"	0.441262590835451	-0.697771013517394	-0.454121205248704	0.556104211680823	-1.33792948938247	-1.23256922982565	-0.868649042007959	0.582914634176657	1.00158854914493	-1.16296203935715	-0.670180576028878	-1.23896168552472	-1.00256701238212	-0.345267000764416	-1.31580428867104	-0.460758487350456	-0.984337482964027	-1.34517128656167	-0.480527061367597	0.456731208713537	-0.522368077485457	1.06205155445119	-0.129490207489937	-0.409406190628921	-0.390347939564635	-1.18594571777444	-0.400408096675406	-0.556065537419619	0.480989050376988	0.474096438456949	-1.04780318505445	-1.06849606701895	0.245776968805118	2.19797710501069	2.2210344995262	2.10485964167214	-0.427909392521709	0.590041616001835	0.854141540124548	-1.02418095179652	1.62209151099599	0.15174866142701	1.57910774750035	0.611092502946468	-1.24489579531621	-0.305443175128324	-0.562911986574565	0.845584125602109	1.98993455562234	-0.216716832135498	-0.611889913633204	1.43835816389268	0.762147045896054	-0.763102672954575	0.362865768736746	-0.882030298570192	1.80487091732501	0.693943618492148	-1.23459389373745	0.489019575152073	1.44738627217706	0.794170810041665	1.77599482288679	-0.696016995334142	0.876565661308065	0.531589424573853	0.676267331556514	-0.415516639112329	0.122214352943152	-0.823161410361733	0.787580704267399	1.22249920893865	2.06650058022659	-0.963468690360875	0.547020146859004	0.843234277794132	1.74529176222918	1.51106858302002	0.612865283740302	0.521849228598856	0.755522077993344	1.79383138349792	0.534585853391923	-1.02393522226082	0.404949936739304	0.275326433209592	-0.406363726966871	0.741476648366335	0.439587463323496	1.83851964216422	2.03148709251881	2.04576548017013	0.877453131640986	1.18080867037066	1.08643256187215	0.468980422073878	-1.03826419221637	1.47748833072493	0.898594902581262	0.617083806608241	2.08450021847893
"BMX"	1.19326809315666	-0.414303977326005	-1.10016873537591	-0.956889883279088	-0.334806814275802	-1.02372579195823	-1.0580326099655	-1.00646160492206	-0.664753729360207	-0.162701405885505	1.28357868237926	-0.585748011236782	-0.347075337216676	1.39181767064586	-1.12988282394783	-0.993337301272093	-1.05207553605499	-0.997669500551107	-0.21680374611609	-0.280984290720526	-0.424248255465629	-1.07999318616539	-0.479131212178472	-0.988221292033797	-0.810147715897006	-0.20200497137878	-0.915912640441495	-0.989161187919123	1.20539533058017	-0.493972676325643	-1.10828449988219	-0.273275040930509	-0.573991106327044	2.39368285760824	0.59572504157612	-0.267864734803782	-0.907688842532018	1.30408386391187	1.21526315398392	-0.0771627350675268	1.14231450660485	-0.500345203115444	-0.229951877909422	1.24556937282524	1.22398154673295	-0.984551973659146	1.28724398496861	1.21869920355741	1.39969226168249	-0.138174846015772	-0.438733518045537	-0.207888005032839	-0.941580140706961	1.30813483997231	1.35686002599822	1.41531127162505	1.37517643793923	1.39987816354442	-0.868040910542342	1.52732729984739	1.10480266237022	1.7399963596736	1.2587702333355	1.21345751320427	1.89747278035712	-0.11578432321561	1.68633300508463	1.26425932729588	-0.420073249707379	0.290052978049068	0.448511487786419	-0.0220272726936833	1.25781842379747	-0.971165542744566	1.26547248428135	1.61704385624369	1.19204989532516	1.31140658717548	0.0767375928599741	-0.075676697972689	1.314197091324	1.30395384678388	1.47800793878356	-0.505815578755312	-0.381748303339792	0.399989687515442	-0.697022007749487	1.63698086124679	0.0581663957441413	1.42355124826834	-0.766273997261414	1.4092695636903	-0.791990664436218	-0.284866420310511	1.26660917543196	1.22589386457073	-0.557930800140507	1.28853651973084	-0.380630944132252	1.52420101602144	1.37893457020165
"IL33"	-0.50521849423443	0.0533645620435398	-1.25355844872621	-1.36196789981106	-0.471065374076118	-1.27298110534023	-1.82494296986042	-1.60652403498247	-1.10758169021839	-0.448869445614784	0.587807239331854	-1.09179275508335	-0.759194610400791	-0.265180633654106	-2.18451301263215	-1.2618023783718	-1.70464489798282	-2.12685040204134	1.04238871890795	-0.32892865355584	-0.840760931903774	-0.452032481215104	-0.36884051979252	1.12896129683213	0.864456311294108	1.07291913608285	-0.591626070294957	-1.22722529418287	-0.720999086889017	-0.401819277048063	-1.41381833163968	-1.13125546593659	-0.708744800954409	0.619569306159777	0.928583046339018	0.473276913557872	-0.191605485446832	0.59166038010162	0.57236654511674	-0.139387090233358	1.19450627870411	-0.332554163888004	1.12724025636717	1.06990844725721	0.981771709896351	1.12392039596264	1.01326456308604	1.21720038235546	-0.405327943893276	0.163670723033492	0.37117799338979	-0.215376905744817	1.21508039806973	0.79513562482646	0.71947370470465	-0.298318592161302	0.867556642796574	0.987055965761536	-0.32312208019679	1.13434495790307	0.752804377689472	-0.368289121693737	1.06091507705175	1.018765981891	1.12153493925427	0.849694448562139	1.07873995242831	1.11089683748618	1.23661050130002	0.99170655849163	0.387719401941064	1.12614953663641	0.936695793272732	0.996398938613862	1.03181580135789	0.597872960206995	0.892874511260349	0.842649987734328	1.07107842399963	0.288284599293301	1.12290509094995	0.0409893131740221	0.599048331524202	0.375580787619039	1.03036520995985	0.454602887611138	0.954551923017197	1.04535947185877	0.888602990854615	0.870447901115397	1.32526433999392	0.366140298945509	-0.0131990714833895	-0.587123943958948	0.320586233150927	1.05814243375209	-0.725607530533166	-0.550225477716013	1.04925123754115	1.01844233803034	0.270399107323517
"GPR4"	-1.0334050422868	0.0702988324703751	-0.989430170706978	-0.540439678005495	-0.775863763344929	-1.13812567148662	-1.06348039408996	-0.574951161803011	-0.0559286492997543	-1.21905564540729	-1.20916624831074	-0.519015121344308	-1.01527976072691	-0.363712803645077	-1.12275466672816	-0.546312193296287	-0.734549717840049	-1.21949512845749	-0.199821383740702	-0.471978590353092	-0.326581927005622	-1.07739972233039	0.518713271730058	-1.41445484499277	0.578113668428707	-0.591829366188788	-1.30968888329261	-1.11533676976482	-0.0676228335019377	-0.978825390722455	-1.27615919470331	-0.42082176100626	1.28865187687984	1.73315095880861	0.515319624458102	1.27963226815649	-0.347751322741463	1.32256104387037	1.32532523638211	-0.956615169441556	1.09507943693271	-1.21590819444103	1.2332707507896	1.31693733229363	-0.649086990795507	-0.220465590652722	-0.187412244121942	1.22804077052983	1.44432501683653	1.09199925048003	1.20871301070782	1.5461240557451	0.291699686684238	-0.178106613332194	-0.464497886802907	0.112145364104305	1.41709398338888	1.10782604148109	0.00944401394579274	1.06426673202574	0.119362136691862	1.50946440551254	1.48064819746989	-1.16482908937296	0.309652142345793	-0.51092423485603	1.30223113477539	1.09855754761356	-0.581306130403175	-0.00713579799339343	0.932245301666935	1.26161937850598	1.56230978880316	0.218144513401636	1.35469809245052	1.32289503697623	-0.739486109615578	1.47935111959004	1.44644908160552	0.0749962687317888	1.31958159284111	1.31492139580632	1.35819897846021	0.589524903445816	0.0439357971342411	0.239895493723759	-0.119940987878438	1.46126240194408	1.12360061399291	1.15295357833036	-0.217839603756917	0.280675464065888	-0.297733776248827	1.33548225209751	1.20582569486544	0.181231064113046	0.114759047757563	-0.126737120281327	1.1271942115585	1.16006190313326	1.186918213417
"ARHGEF15"	-0.349448572649902	-0.561521316421166	-0.981995787576772	-1.10892963220141	-0.97645118757345	-1.04613452717253	-0.774756041304457	-0.904074728798855	1.02744715104442	-1.20113735353842	0.0913585849035492	-0.728989176684152	-0.693684919622327	0.257022826196908	-1.18896661539913	-1.18374303437156	-0.40183934484438	-1.13854630934549	-0.636878514455963	0.972917024066839	-1.11609909712517	-1.0205159516014	-1.17126038578819	-1.01111495766877	-1.03403171460481	-0.125224937379484	1.84945549408157	-0.96108125660795	-1.0286719509793	-0.369187034306369	-0.961009085991874	-0.160288439976242	0.865192967192701	1.72316882430846	0.962241591044354	1.38121716317278	-0.643618482782906	1.56573530908149	1.29296562955595	-0.640643515690998	1.26091274186618	1.0602084033595	1.59420022326751	0.843333309582212	-0.280463981687692	-0.682956859628484	-1.40916596603437	1.14984968868199	1.41531013760888	1.26869482801387	-0.883490797045187	1.55853198173194	-0.0437819089786649	-1.1755766866333	1.02108360530831	-1.00734036379437	1.33651695758278	0.819123220277945	-0.526163711156465	1.28546132074732	0.970260074429198	1.11782889066995	1.14602212697097	-1.13068246386774	1.45525138258851	0.90538048044305	1.47507030350826	0.0533489424307671	-1.19657078596589	-0.317003918865221	1.07072051201744	1.38669796186496	1.51252012502259	-0.333564384962185	0.887755482482246	1.47458844552444	0.176490029940687	1.50790183665834	1.52706034031209	0.466142776492494	1.1945230160426	1.45365101731479	1.33507424506671	-0.0648989853210962	0.182374289403428	0.51544153639541	-1.03549721705951	1.43966055189236	0.620646954496569	1.45545578337293	0.446251191280799	0.22319168427667	0.634299159400389	0.896763339123877	-0.231877566574087	0.991175191982811	-0.582365587795899	1.07202532815227	1.03858838801714	1.30300462083808	1.54233961117101
"SYNPO2"	-1.50925478117435	0.424214856296598	-0.380095866383011	1.04098546712458	0.246613130813754	-1.50925478117435	-1.50925478117435	1.16157842197713	0.0391744990119415	1.07133567230656	0.482700338493264	1.01756689463457	1.0115447952496	-0.0404930325920485	-1.50925478117435	0.991539697004162	-1.50925478117435	-1.50925478117435	-1.13018742218975	0.996745412733064	-1.50925478117435	-0.144152644292175	-1.50925478117435	-1.50925478117435	1.03907996293187	0.229411703056908	-0.62301257652285	-1.50925478117435	-0.495258537673246	1.00127220748312	-1.50925478117435	1.01252305910848	1.15300927240109	0.215748818434637	1.01037896599305	1.01972265688785	1.03876927960393	1.0337402600024	0.382546544600412	0.687641007857755	1.05356863298679	1.07029303495666	1.08048334877147	0.270045171094264	1.04604208735317	0.0286959213057175	1.01792951738539	1.10509309956883	-1.50925478117435	0.138094330550636	0.801173916212384	0.99362513448238	1.12967602823584	0.297047351805036	1.15346772943665	1.02094363427659	0.673888653791076	0.599703717616455	0.996367879013096	0.474272809816364	-0.024039985255587	-0.00481564439218659	0.428754721236799	0.137382648068675	1.02288345030953	0.987896888979993	1.11275818974089	0.543677802669947	0.545482219854191	0.488461576294164	0.570177681626901	0.713530744362352	0.808620993728398	1.00251966005927	0.626378147947189	1.01189490547927	-0.243135786360425	0.984314339771735	-0.129131185023448	0.0172562826945121	1.01954936144881	0.6277970441354	1.04780121552032	1.03504873832298	1.07646484878175	1.02966210364898	0.0639754218188628	1.03069875833095	1.08965434578775	1.00371547156486	1.25041730533434	0.999128248090398	0.166304272487124	-0.160752278463193	0.993299007646444	1.09147370544268	0.22295349670173	-0.217638147058222	-0.0808023059892424	1.07607330553861	-1.50925478117435
"STOM"	0.681407097799764	0.695526439599168	0.902102097875022	-2.97258532015333	0.321276751136332	-3.51226743166308	-2.71317754239334	0.627492075970776	0.467040625579711	-0.85713074019545	0.417999759751444	0.159763724587779	-1.51210304182647	-0.602474069953535	-2.44711892825091	0.945086785501834	-1.96155587838362	-1.41838318948423	1.02205484110763	-0.333033887226644	-1.34900322060495	-0.896288673073312	0.438026971431012	-0.960870818641043	0.267641706730545	-0.578437302365403	-0.441873512300482	-1.2939188034328	-0.788260238837973	-0.914722566793107	-1.29541741419267	-0.745823479025446	-0.250714195633275	1.01747779719315	0.483851495722691	0.870105468890075	0.0852708068369432	0.91194121032884	0.812700102603402	0.550489334684073	0.892569531594406	0.948585436473539	0.805803645188122	0.278001747105733	1.00892706672492	0.930202947446599	0.0791630253445361	0.709938144503347	-0.991150145593666	0.515914014974031	0.955992964800934	1.11309676297158	0.796362140543424	0.999478558274121	0.681057392263437	0.359176753203525	0.0465362032292663	0.571621305984003	-0.693047170622098	0.982853647113611	0.366663795625703	0.953628180065747	0.877001027167782	0.851974526029304	0.744658830274847	0.382558953672689	0.803863287995951	1.14748481361575	0.750874365456373	0.833024022925662	1.08584801639357	0.668834571849781	0.955659568516242	0.879783358859735	0.610438387524194	0.683657736342199	0.1760212011307	1.08844825647694	1.03844319219082	0.682045612849361	0.771845331247961	1.10707057197576	0.86270115688374	0.544667330151463	0.932929044164963	0.168876360889457	0.638101519108983	0.51594861943378	0.965962581982098	0.748462182176707	0.809239068787037	-0.282023545303141	0.00320776718820707	0.292256392539767	0.616170004478849	0.714377198560697	0.36995954790451	-0.613640458419163	0.613836674082876	0.621950135681334	0.456638967231614
"SV2B"	1.13841452764183	0.215770748012613	-0.416093129209033	0.655825035992415	-1.03493565105581	-1.51621513732941	-1.6509289956838	0.0719357269570308	-1.50472137359098	-0.96555194487776	-0.883291448225959	-0.921592126132969	-0.283706247047003	0.314636212229644	-1.59325637199983	-0.992653646822146	-0.418611231501172	-1.07263294321377	0.920651822365489	0.414974680240576	0.434584748623741	-1.58613088696902	-1.57899492256884	-1.48363620001366	-0.683654046261776	-0.648826505460639	1.22090905241243	-0.196147182530012	0.23579171938019	-1.6509289956838	-1.6509289956838	0.214934973616202	-0.661924764839614	1.23454555736128	1.00321565562829	1.13480256186996	0.965646469340227	1.15863802298184	0.814182108379867	-1.45062926233591	1.02830471723229	0.530315568451765	1.13891396605422	0.81689550678577	-1.10459187761137	0.643942897604939	-1.19545075800583	0.99783063445092	1.25460433387747	0.839121967874838	0.939333158217517	1.1950605238229	0.41195352545192	0.784656297397512	0.972584287792338	-0.360612047462528	1.26204258555952	0.859378440428969	0.207834989514566	1.04051628497085	0.936974681294498	0.290670710696509	1.16347720661571	-0.890896023603394	0.983367309527304	0.778496970063147	0.300749387246691	0.51032104769228	-0.0229898338154773	0.979236795430452	0.0951876959764	1.17441377579521	1.19935734317245	0.232029799050397	0.976812736265382	1.01346666543384	1.02793832996687	0.802126272162812	1.18834078788468	0.748081314932829	1.05171992179145	1.07586288181671	1.14355392595733	-1.58607783729157	0.974748044718136	0.622497959136212	-1.6509289956838	1.00623636228931	-0.375623330657292	1.07244294550392	1.10446481247608	0.997195647351545	1.08757460078407	1.09923208190754	-0.877145031427213	1.26547929601786	0.0505674233779869	0.914355460492168	0.243205496439453	1.00471098530269	1.21756745527462
"TMEM88"	-1.58559818150747	-1.19134869995842	-1.4270139749704	-1.48885087189428	-1.35231396898438	-1.54220916728971	-0.308442348535142	1.12217984880221	1.28485814157981	0.30463557451402	-0.339150071815728	-1.34331486750033	-0.687130696634893	-1.19680675057242	0.229070627427609	-1.2117546876725	-1.68745427351876	0.471345052473556	-0.631680892201972	-0.0193376235641106	0.334318762187055	-0.123706521888548	-1.01356950340846	-1.51060215047189	-0.897912921025288	-1.04606829745381	1.19032968475579	-1.50862222799006	-1.1787733258399	-1.28380295248254	0.166351710255566	-0.0624004665288047	0.145695918105946	1.01952731910446	0.378891361796558	0.97168017492344	-1.16290547112194	1.11994755132153	0.999074647986443	-0.261901861467732	1.04382349711952	0.321729871189828	1.30943464553371	1.1126546458367	0.393556978552581	-0.280514775145988	-0.15338988536191	1.04280308419879	1.31008986534413	0.977823220567906	0.0700777804577033	0.911102343799354	1.20825539376207	1.1391011009007	1.16889862691572	0.259556140523023	1.06773992368129	1.05374054738898	0.027556237417978	1.06486287817871	0.712558979564862	0.160712660067419	1.19525497737025	-0.96671499986337	1.48492982875702	1.07891187084287	1.11312120144746	1.26261701918387	-0.102062392572209	-0.221597659884047	1.10601157787946	1.30872156900409	1.46026010993181	-0.0826146522326334	1.25095661408427	-0.0875739739559297	-0.0238537097158015	0.715333294808138	1.08328224923342	1.09451559243736	1.30414558840539	1.06342755844224	1.0654900494781	-0.215416426760062	1.28526782620158	1.01884746362454	-0.0575187470978843	0.993618032290585	1.32985821725454	-0.545067204717679	1.18394761081742	0.358130806259715	-0.0299369649267823	-1.15667066475386	0.0212668902000647	1.03366305708431	-0.688639719722337	0.334812758007614	-0.148545880562326	1.19239391463758	0.993121892139118
"PDK4"	1.72221908424303	1.77420449549072	-0.305175112391566	-1.05550928459061	-0.60917526168018	-1.97744726541246	-1.92922274237021	0.994762241763089	-0.0551130480401876	-0.430647689542987	-0.968445873904523	-0.436014607553504	-0.711550429548703	-0.612383928961551	-0.189152601846625	-0.634558009078564	-2.15537661456951	-1.97060710586529	1.00958831567576	0.0534837202780102	0.992321128628897	-0.534560414289368	0.914152395376267	-1.21260123970281	-0.661581816791481	0.94209964848203	0.689055037723949	-1.1998195595872	0.0348401386065355	-0.93971414535598	-1.53650852747122	1.08313284328005	0.951346337039928	0.147262319553809	-0.00665182351423498	1.12852943807126	0.956148789484663	0.971262657486041	0.893311556193978	0.854676778915764	1.33907218593396	-0.367575548924385	1.91096597480301	0.91503696853654	0.978613777091502	-0.208987741628047	-0.464844207358755	0.0975014822923032	0.920741803459958	0.955809249785149	0.90168239223797	0.501921912482609	1.16770152073212	0.932322154383071	0.857443346704695	0.882853070681087	0.384810117630743	0.971174356123657	-0.50567704668289	0.751343314531552	0.999714437793475	1.20121759499262	1.86019399777203	0.849810737699985	1.61915987579716	0.793561073499714	1.44236193832277	1.24337726351532	-0.256826032795746	0.658735581586029	1.04341617947493	0.262841074165325	0.97733433078862	-0.791038258028893	1.89116786448556	0.0883810499654705	0.961637261998231	0.936696154687412	1.5220945935977	-0.199861835627732	-0.660964618647108	1.4159023346715	1.00238812267019	-0.741335581724888	1.3810232860106	-0.517866315410171	0.292113769578768	1.11768913455472	0.949040530735965	0.447288216843087	1.14951307677501	0.20951492901095	-0.666901792670492	-0.883190315447101	-0.369452906941556	0.919791445094646	-0.44169349131685	0.0282205937504213	-0.57498885313023	0.959382209941594	1.89070797866173
"ROBO4"	-0.768010956126764	-0.341104303691221	-1.1534117930871	0.76662829148045	-0.972982835447654	-1.25987841803397	-0.661477517206772	-1.02342071283578	-0.807607498970116	-1.16363201717109	-0.819995965588986	-1.33207147578289	-0.895078230736178	1.05013159674937	-1.14914923595868	-1.42442314547813	0.605025908673417	-1.08029245105158	-0.753539941957524	0.755688804099279	-1.03519985812585	-1.26414537370247	-1.14057312698091	-1.00264981569325	-1.03455248917744	-1.16418002785732	-0.61299956534906	-0.977292646636982	-0.859513669527845	0.930269972847976	-0.94702570204504	-1.16197046566665	1.49231489959425	1.54126264729711	0.931130417207274	1.54234954627395	1.03156786844387	1.90910196294373	0.840557702731625	-0.990570954213661	1.37702701425995	0.556433251677902	1.51469756233135	1.19439448719732	-0.675859685179618	0.727180824134584	-0.984463068563673	1.29493234645462	1.90053402978652	1.32750586841748	-0.813289694422406	1.33172101878841	0.153021233761021	-0.446944010161493	1.03476313628827	-0.975695445318151	1.78231229579023	-0.507533260784449	-0.84983231389091	1.47901587356952	0.942784692315155	1.36221872233467	1.42435683355503	0.0751640844414853	1.21085107466622	0.864161463414784	1.71848939832547	0.0686407702034335	-0.9209681852877	-0.696852274375519	1.06113239575944	0.903401457870185	1.73457773601798	-0.0494442378095541	0.896338569837893	1.22589024156821	0.196191703864195	1.42667506648832	1.13528397601223	0.470139943115816	0.931701997686796	1.3499164717409	0.992435896414994	-0.919592490908426	0.920809864447206	0.941695667094441	0.443514792206664	1.5188478634317	0.30863960069156	1.60462551647413	-0.0749801544115403	-1.11601201754198	-0.575280393414494	1.38134616208558	-1.00162393452822	-0.979097609994205	-0.631487595113544	1.08982540040486	0.847069897501634	1.01062957122915	1.34861028568567
